nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
AE006468.2/2801658-2800124,1535.0000000000036,1018.7478794139415,606019.0,57.015348183382805,0.33333333333333254,8.459103612669526,15449.952621286579,15454.987639383837,484.2848068578853,618.5393306456233,1018.7478794139415,1472.8760455477109,605961.9846518167,238856642.93350717,854.3367149020876,427.1683574510438,10.065115714193187,0.1002434376157469,0.27034331293975133,rRNA
AE006468.2/3572009-3570475,1535.000000000002,1023.5641237361147,606019.0,58.89137820520523,0.3333333333333329,8.46548085611006,15450.09410974574,15455.129173952975,476.0321751766847,629.4445253370961,1023.5641237361147,1475.385576322645,605960.1086217948,238861017.78357235,845.9410509855488,422.9705254927744,10.065207889085158,0.09930733223326056,0.26242582791948205,rRNA
AE006468.2/4394693-4396228,1536.0000000000045,989.9424512212431,606942.0,72.97929488821924,0.33333333333333237,8.478326241994349,15468.717270672447,15473.75512043007,497.79249178076554,617.9126841436445,989.9424512212431,1502.162101326184,606869.0207051118,239437097.52703583,884.2494171825396,442.1247085912698,10.070779473094012,0.10590229413799808,0.2694307596017338,rRNA
AE006468.2/2801658-2800127,1532.0000000000025,1001.101089979441,603994.0,80.01862744515256,0.3333333333333328,8.451059760913285,15413.264222740101,15418.297125477577,475.6986422934376,623.381815351311,1001.101089979441,1474.2953237431395,603913.9813725549,237723886.2495101,850.9135083918285,425.45675419591424,10.060877429986995,0.10333286363260319,0.26281446566989713,rRNA
AE006468.2/3572009-3570478,1531.9999999999982,1006.522046624912,603994.0,60.15197220372339,0.33333333333333376,8.454232065658427,15413.396251313336,15418.429197162184,474.4012472490555,626.3896908881304,1006.522046624912,1500.6777088305973,603933.8480277963,237727958.90790334,874.2880179424669,437.14400897123346,10.060963610517854,0.10227686581345981,0.2659877895371714,rRNA
AE006468.2/4100150-4101681,1532.0000000000007,997.1870590355342,604220.0,41.94911411577573,0.3333333333333332,8.459315335274683,15419.378910967847,15424.413810338268,464.7903975721444,631.0265239024802,997.1870590355342,1494.4939826035927,604178.0508858842,237912541.3925539,863.4674587011125,431.73372935055625,10.064868740840627,0.10405340138260417,0.26887314263775386,rRNA
AE006468.2/289185-290716,1532.0000000000007,1007.0210501149331,604433.9999999999,58.582528196024136,0.3333333333333332,8.46347489082874,15424.93520245709,15429.971916126819,469.7866147152355,629.9588747065235,1007.0210501149331,1484.5353241140258,604375.4174718038,238084033.33246234,854.5764494075023,427.28822470375115,10.068495562961543,0.10210330409714302,0.25928567444617284,rRNA
AE006468.2/4394693-4396225,1533.0000000000002,988.6961468084336,604919.0,91.5785442008336,0.33333333333333326,8.467372559018928,15432.320693920276,15437.356530469362,462.9003344808269,616.9221224452987,988.6961468084336,1481.176903836311,604827.4214557991,238311976.64882508,864.2547813910124,432.1273906955062,10.066745397208267,0.10581114739392387,0.24965470423017225,rRNA
AE006468.2/2799768-2796761,3008.0000000000114,1953.206656151596,2329678.0,136.45035556186707,0.33333333333333204,11.883147875463893,42452.02334400564,42459.08162376911,960.1818338060596,1228.4266697595037,1953.206656151596,2913.7702703127866,2329541.549644438,1802773612.3338876,1685.3436005532828,842.6718002766414,14.113039675533736,0.07454014631771531,0.2596591251908191,rRNA
AE006468.2/3570080-3567089,2991.99999999999,1977.6925581891724,2302350.0,89.83884811886826,0.3333333333333345,11.871949861836566,42064.60842561119,42071.63970161945,955.2088636274317,1246.5386648920735,1977.6925581891724,2863.503672968368,2302260.1611518813,1770022867.182882,1616.9650080762945,808.4825040381472,14.059026880217692,0.0723392523863305,0.24399867880390555,rRNA
AE006468.2/4353199-4356190,2992.0000000000073,1970.948096102155,2302350.0,79.46889327892954,0.33333333333333254,11.87215372478668,42064.53765346768,42071.56891764607,954.2095132713443,1251.590137859025,1970.948096102155,2854.8141202311162,2302270.531106721,1770016911.1922433,1603.2239823720913,801.6119911860457,14.05900322642633,0.07282038226422867,0.24415106733424413,rRNA
AE006468.2/4198128-4201119,2991.9999999999964,1974.8775801205034,2302704.0,80.78821596543408,0.33333333333333376,11.86629764310975,42070.85768082224,42077.890001419764,967.0465017066448,1260.8499595037993,1974.8775801205034,2876.5241497172537,2302623.2117840345,1770548826.9715815,1615.6741902134545,807.8370951067272,14.061115535034189,0.07252923823869241,0.2463525658440076,rRNA
AE006468.2/4396623-4399614,2992.0000000000086,1965.876728796931,2303010.0,91.16437819950008,0.33333333333333237,11.873590592944714,42076.551427131,42083.58469946214,962.8850988010363,1262.53739484812,1965.876728796931,2860.913332596253,2302918.8356218003,1771028101.1568038,1598.375937748133,799.1879688740665,14.06301852511059,0.07316117194015802,0.24477713446644964,rRNA
AE006468.2/4102040-4105031,2991.9999999999964,1964.409392964459,2303566.0,79.93586860755218,0.33333333333333376,11.870121073188605,42086.700630959414,42093.73559977261,964.6931782108419,1264.628325146681,1964.409392964459,2863.1128840134447,2303486.0641313926,1771882576.7435641,1598.4845588667638,799.2422794333819,14.06641063868966,0.07324812291983024,0.24306064433114472,rRNA
AE006468.2/291234-294324,3090.999999999997,2012.2881670778706,2459555.0,102.39913155195153,0.33333333333333365,12.040073283018332,44212.04374375833,44219.19721743086,995.865068500739,1311.1398734132415,2012.2881670778706,2947.502247217673,2459452.600868448,1955337402.5540452,1636.3623738044314,818.1811869022157,14.303475814868449,0.07319579066559759,0.24277719842631346,rRNA
AE006468.2/4198129-4201120,2991.9999999999964,1980.0052055800488,2302354.0,72.28991036988752,0.33333333333333376,11.864308257961772,42064.454352814326,42071.48560306867,960.7202931416574,1246.2783216952735,1980.0052055800488,2852.003190104264,2302281.71008963,1770009900.8492143,1605.7248684089905,802.8624342044952,14.058975385298924,0.07217458136495998,0.24529967071234057,rRNA
AE006468.2/4353200-4356191,2992.0000000000036,1981.5744293274818,2301996.0,72.5622086249788,0.3333333333333329,11.869648677106754,42058.055851406156,42065.08603212411,959.9397913904666,1247.9454123855598,1981.5744293274818,2850.242173248512,2301923.437791375,1769471462.8900034,1602.296760862952,801.148380431476,14.056836848731987,0.07207362895534837,0.24492759201682257,rRNA
AE006468.2/3570079-3567088,2992.0000000000073,1978.9788153670875,2301996.0,79.05724021037402,0.33333333333333254,11.869972138324844,42058.12468477404,42065.15487699779,947.8093502146728,1256.6499846497038,1978.9788153670875,2869.896627627244,2301916.9427597895,1769477254.8258107,1613.2466429775402,806.6233214887701,14.056859854536745,0.07225865576928509,0.24512032960108535,rRNA
AE006468.2/4396624-4399615,2991.9999999999995,1978.524573120189,2302654.0,81.19828940356149,0.33333333333333337,11.871241725244008,42070.02952221451,42077.061704381835,955.1286046933112,1255.2214329296983,1978.524573120189,2863.253359607986,2302572.8017105963,1770479121.6743565,1608.0319266782878,804.0159633391439,14.060838744055653,0.07227060012006828,0.2439461109653009,rRNA
AE006468.2/2799767-2796760,3007.9999999999955,1932.2867857937954,2329320.0,156.98951277306776,0.3333333333333338,11.883300930697525,42445.54108501857,42452.59828701015,944.0862276393744,1228.68589393699,1932.2867857937954,2893.0440524521014,2329163.010487227,1802223101.3182573,1664.3581585151114,832.1790792575557,14.11088466922162,0.07603012142440657,0.2562070916615765,rRNA
AE006468.2/4102041-4105032,2991.99999999999,1969.8647995681633,2303210.0,70.6043524225942,0.3333333333333345,11.867767492370701,42080.18201006265,42087.21588926097,962.6264452032752,1257.9430229346567,1969.8647995681633,2883.89181944761,2303139.3956475775,1771333741.309261,1625.9487965129533,812.9743982564767,14.06423195523489,0.07287054035465457,0.24651608716156795,rRNA
AE006468.2/291235-294325,3090.999999999993,2006.7123616688245,2459167.0,94.7817813633634,0.33333333333333404,12.037549089089454,44205.07097607694,44212.223321561185,1012.1814415835347,1310.554991105574,2006.7123616688245,2959.54824879322,2459072.2182186367,1954720691.0355988,1648.993257687646,824.496628843823,14.301219985790047,0.07358574125475112,0.24342068342325765,rRNA
AE006468.2/2799608-2796773,2836.0000000000005,1780.5879291429574,2072154.0,112.88508004116804,0.3333333333333333,11.582736952158914,38885.83446449362,38892.69203168643,892.9858111155717,1180.998270859876,1780.5879291429574,2795.401095742135,2072041.1149199589,1512641493.4716048,1614.4028248822592,807.2014124411296,13.71150721597095,0.08142389783256926,0.25659584060568025,rRNA
AE006468.2/3569920-3567099,2822.0000000000055,1845.2502642168893,2049682.0,101.72393597962147,0.33333333333333265,11.502311110854802,38558.510629950426,38565.34421629206,937.4213874096004,1164.9388302224747,1845.2502642168893,2759.2238865807944,2049580.2760640203,1487285774.5210917,1594.2850563583197,797.1425281791599,13.663540265751365,0.07599487530706826,0.2620027842681421,rRNA
AE006468.2/4353359-4356180,2822.0000000000036,1821.2296822630224,2050420.0,79.83804571306122,0.33333333333333287,11.500921131041688,38572.30125361981,38579.137284024146,948.4051498656725,1163.8302510550493,1821.2296822630224,2771.77269296544,2050340.161954287,1488349833.5795817,1607.9424419103907,803.9712209551953,13.668427091998497,0.07783593033431452,0.264387441165051,rRNA
AE006468.2/4396783-4399604,2822.000000000003,1844.8305271158267,2050314.0,92.98480356222923,0.3333333333333329,11.502727605326811,38570.32208836218,38577.157768006175,941.2921043770086,1164.29465647358,1844.8305271158267,2763.5475760887907,2050221.0151964377,1488197101.4576392,1599.2529196152107,799.6264598076053,13.667725757747037,0.07600425041659303,0.2603499240959494,rRNA
AE006468.2/4198288-4201109,2822.000000000004,1827.7661436421845,2050746.0,76.67420500086084,0.3333333333333328,11.498320727194338,38578.444292117325,38585.28141123031,942.7253795286886,1182.9664670824486,1827.7661436421845,2755.7084737168143,2050669.3257949993,1488823941.5838356,1572.7420066343657,786.3710033171828,13.670603930587268,0.07731523714352861,0.26205785787987346,rRNA
AE006468.2/4102200-4105021,2821.9999999999973,1831.6392231608183,2050846.0,89.34684695742999,0.33333333333333365,11.50405240374364,38580.425217978096,38587.26268816346,941.5433682084248,1176.9315783556676,1831.6392231608183,2747.2870147257136,2050756.6531530425,1488976841.7653315,1570.355436370046,785.177718185023,13.671305888723648,0.0770100980932953,0.2603618528540235,rRNA
AE006468.2/291394-294314,2921.00000000001,1899.4202994053564,2198179.0,60.29140939828153,0.3333333333333322,11.718607959653438,40645.390169120044,40652.3494004302,920.9074592806518,1232.377403107279,1899.4202994053564,2880.504296397687,2198118.7085906016,1652613511.7746575,1648.1268932904081,824.0634466452041,13.914888794631944,0.0754018866354091,0.261063302478073,rRNA
NZ_CP029463.1/451506-451397,110.00000000000001,73.33007373500025,3054.0,8.258266027430453,0.33333333333333326,2.182178016993593,286.2167011199731,287.52662421596284,35.65193781024715,45.37539320952135,73.33007373500025,120.8373074212002,3045.7417339725694,82671.55963302753,75.46191421167885,37.73095710583942,2.601970010181573,0.38435834933645824,0.2802417906581554,rRNA
NZ_CP029463.1/2898154-2899670,1517.0000000000002,977.2786230456928,585175.0,86.16219906251445,0.3333333333333333,8.359413704727002,15007.09585496141,15012.044608881568,454.31911127912025,602.8510467504485,977.2786230456928,1473.8931229732234,585088.8378009375,225361483.33905014,871.0420762227749,435.52103811138744,9.8926142748592,0.10789323574071927,0.25990169033324934,rRNA
NZ_CP029463.1/456422-454907,1515.9999999999973,992.9105444393657,584286.0,41.820940911924325,0.3333333333333339,8.348517874944216,14988.647437310683,14993.593369614015,474.6465565161095,636.5951369606906,992.9105444393657,1450.491235700666,584244.1790590881,224807842.13333333,813.8960987399754,406.9480493699877,9.886970605086221,0.10469712982744349,0.24857232616325564,rRNA
NZ_CP029463.1/940436-938922,1515.0000000000016,999.418342030488,583879.0,53.38005518575444,0.333333333333333,8.335131577058904,14981.203155955132,14986.149896441919,494.9938317669342,623.3054143049375,999.418342030488,1481.0058412482244,583825.6199448142,224584688.71862614,857.700426943287,428.8502134716435,9.888582941224499,0.10324571116263775,0.2655853577781926,rRNA
NZ_CP029463.1/456417-454909,1509.0000000000023,977.4299625486028,579098.9999999998,38.00929053739116,0.3333333333333328,8.351871796501534,14889.684281407712,14894.620361199,477.6318480901888,629.3940733616284,977.4299625486028,1471.7561862759585,579060.9907094623,221849715.70424384,842.36211291433,421.181056457165,9.867252671575672,0.10710167403250205,0.2566369854081169,rRNA
NZ_CP029463.1/2898159-2899668,1510.000000000001,977.0806963534972,579986.0,63.51884113620018,0.3333333333333331,8.353247407744455,14908.340618593335,14913.27960849812,472.86627843685903,601.62275275774,977.0806963534972,1482.002003150722,579922.4811588638,222405908.68124586,880.3792503929819,440.18962519649097,9.873073257346574,0.10723915906144361,0.2686344341488715,rRNA
NZ_CP029463.1/940431-938924,1507.9999999999993,995.3321822998583,578694.0,105.00811480988908,0.3333333333333335,8.348825257141442,14882.87431916295,14887.811414776994,498.8388497159278,646.6319640730984,995.3321822998583,1479.2335250368346,578588.9918851901,221646928.72196418,832.6015609637362,416.3007804818681,9.869280052495329,0.10334048518572213,0.25518798577947444,rRNA
NZ_CP029463.1/2898159-2899665,1507.0,954.5866610933865,578025.0,74.43150016299168,0.3333333333333333,8.37110041016406,14872.608849828597,14877.545815557884,460.58308778619414,646.4948563652508,954.5866610933865,1467.64412265398,577950.568499837,221341369.49402392,821.1492662887292,410.5746331443646,9.869017153170933,0.11142900572813355,0.24448941472616,rRNA
NZ_CP029463.1/456417-454912,1505.9999999999982,981.7305485281717,577138.0,101.4943679289843,0.33333333333333376,8.340115079652831,14853.941564446788,14858.875609281242,503.28570044407,659.4836803473561,981.7305485281717,1401.1307930259181,577036.505632071,220786184.37209302,741.647112678562,370.823556339281,9.863175009592833,0.10588491597274279,0.22841679005859622,rRNA
NZ_CP029463.1/940431-938927,1504.9999999999998,1010.7978792680472,576741.0,42.57479502630612,0.33333333333333337,8.30174005160137,14846.875361502838,14851.810337660896,503.67738691080126,646.9290748368455,1010.7978792680472,1461.8660739185907,576698.4252049737,220576270.30585107,814.9369990817452,407.4684995408726,9.865033462792585,0.09985982411088179,0.25505759726229615,rRNA
NZ_CP029463.1/2900078-2902948,2870.9999999999964,1895.7235699884595,2115489.0,16.531921775307687,0.33333333333333376,11.558921147252738,39455.57666540941,39462.44986059533,952.2541229226298,1201.5255569488736,1895.7235699884595,2744.588703269441,2115472.468078225,1557284949.0,1543.0631463205673,771.5315731602836,13.74279925649929,0.07415502540607083,0.2603176352769718,rRNA
NZ_CP029463.1/454500-451631,2869.999999999999,1886.1803710513973,2113796.0,50.922284630474365,0.3333333333333334,11.544017319150504,39431.05380280877,39437.92512006975,969.1165361449198,1224.112586255493,1886.1803710513973,2747.9010897290077,2113745.0777153694,1555349937.7762287,1523.7885034735148,761.8942517367574,13.73904313686717,0.07485112879827639,0.25018421579075,rRNA
NZ_CP029463.1/938515-935648,2867.9999999999905,1884.3363542485297,2110970.0,165.51314176449768,0.3333333333333344,11.537580964593227,39390.99061968358,39397.85974356868,946.5789883780752,1223.4703098944512,1884.3363542485297,2759.0906898135136,2110804.4868582357,1552191352.37391,1535.6203799190623,767.8101899595312,13.73465502778372,0.0749153776239326,0.2540522239083583,rRNA
NZ_CP029463.1/2900080-2902948,2869.0000000000023,1884.1277029202724,2112579.0,84.5983614613993,0.3333333333333331,11.569194704091046,39415.548733970456,39422.41974399981,921.6455221201732,1163.2240759300416,1884.1277029202724,2788.2964258495904,2112494.4016385386,1554127178.472106,1625.0723499195487,812.5361749597744,13.738427582422595,0.07496069409513867,0.26643324062369617,rRNA
NZ_CP029463.1/454498-451631,2868.000000000004,1898.5810687096114,2110886.0,17.130267577815808,0.33333333333333287,11.571193574794306,39390.04920027392,39396.918159991365,922.7064262833547,1229.3669211673966,1898.5810687096114,2699.133131799541,2110868.8697324223,1552117160.5050576,1469.7662106321443,734.8831053160721,13.734326778338167,0.07383227116789065,0.24183796866502846,rRNA
NZ_CP029463.1/938513-935648,2865.999999999998,1864.9849286902906,2108060.0,118.76251679191805,0.33333333333333354,11.57413810652339,39351.642684899445,39358.50973716093,925.0017585570544,1223.873869620224,1864.9849286902906,2724.5370644487393,2107941.237483208,1549092288.730192,1500.6631948285153,750.3315974142577,13.730510357606235,0.07631308400453364,0.24791850284877281,rRNA
NZ_CP029463.1/454354-451490,2864.9999999999977,1877.0295000241906,2098961.0,109.25945861184755,0.3333333333333336,11.570797792170945,39188.79589882802,39195.63692111961,930.2726148625724,1220.4980963818725,1877.0295000241906,2765.9477287721106,2098851.7405413883,1536297953.6522346,1545.449632390238,772.724816195119,13.678462791912061,0.07563160418552335,0.2507606932666901,rRNA
NZ_CP029463.1/2900225-2903090,2866.000000000002,1888.5215567178445,2100626.0,50.24336931700258,0.33333333333333315,11.563518338911205,39212.90356502563,39219.746406638675,891.5497996559382,1194.5593395446049,1888.5215567178445,2735.8999033250734,2100575.756630683,1538188508.2010472,1541.3405637804685,770.6702818902343,13.682101732388556,0.07478240740280044,0.25117560941010025,rRNA
NZ_CP029463.1/938370-935507,2863.9999999999873,1861.35913146008,2097834.0,86.0,0.3333333333333348,11.554568569080864,39174.15893162226,39180.99978715884,935.0391829872501,1207.9085457238023,1861.35913146008,2786.5525175590165,2097748.0,1535150744.3213413,1578.6439718352142,789.3219859176071,13.678128118583253,0.07678333594525902,0.2567181900622746,rRNA
AL123456.3/1476900-1477012,112.99999999999997,75.23512256140023,3629.0,8.336542752754946,0.33333333333333337,2.2619224317945363,335.8928400546817,337.38902937537426,24.988620716827842,41.08943420572601,75.23512256140023,116.34371899132523,3620.663457247245,113831.35714285714,75.25428478559922,37.62714239279961,2.972503009333467,0.3372939783335525,0.28608890038196405,rRNA
AL123456.3/1473670-1473825,155.99999999999997,105.48551668927783,6446.0,9.574728605898317,0.33333333333333337,2.635888354716352,509.8274217811357,511.4693823018716,48.55137092452288,63.49310098575421,105.48551668927783,162.97278737916557,6436.425271394101,261600.92903225808,99.47968639341136,49.73984319670568,3.2681244985970244,0.2972446036792871,0.314352806986807,rRNA
AL123456.3/1471849-1473380,1532.0,1016.9965128813201,614364.0,40.21347660490337,0.33333333333333337,8.418915430704862,15676.177850483838,15681.296602571434,511.32712196869204,644.8542208147994,1016.9965128813201,1439.9261199322377,614323.7865233951,245903063.13781843,795.0718991174383,397.53594955871915,10.232492069506423,0.09855785486054265,0.24853438010064752,rRNA
AL123456.3/1471854-1473378,1524.999999999998,1015.6551944499977,609623.0,76.0888471029993,0.33333333333333376,8.386807775236234,15589.563624425155,15594.677471905468,500.18620139260213,657.6837101897927,1015.6551944499977,1448.2795982026316,609546.911152897,243193965.4527559,790.5958880128389,395.29794400641947,10.222664671754213,0.09801649702727616,0.2657466322544466,rRNA
AL123456.3/1471854-1473375,1522.0,1008.133642950844,607558.0,49.5273888573206,0.3333333333333333,8.389088296056178,15552.070215890873,15557.18182497414,510.8011986238936,661.4473423390544,1008.133642950844,1472.2723273730353,607508.4726111427,242025906.33530572,810.8249850339809,405.4124925169904,10.218180168128038,0.0991250071371389,0.26722917383155936,rRNA
AL123456.3/1473656-1476795,3140.000000000002,2067.7338431616677,2567754.0,120.66304403801723,0.33333333333333315,12.101528404427606,45794.585400459735,45801.879274106446,1047.6331378436375,1342.4892610745605,2067.7338431616677,3028.845632315809,2567633.336955962,2097812145.0398216,1686.3563712412483,843.1781856206242,14.584262866388443,0.07024407890987716,0.2519357155321089,rRNA
AL123456.3/1473658-1476795,3137.999999999996,2065.1646712746415,2564516.0000000005,124.69045333656899,0.33333333333333376,12.151349304847137,45752.54847546746,45759.84029932052,987.4337898158595,1289.8640460117847,2065.1646712746415,3035.67462665904,2564391.309546664,2093962984.2193186,1745.8105806472552,872.9052903236276,14.580162038071231,0.07034593904428794,0.25911345451087914,rRNA
AL123456.3/1473819-1476784,2965.999999999995,1919.7791752943222,2291370.0,123.17843137896023,0.33333333333333387,11.794774818526529,42046.21409829903,42053.303924518936,960.3227129382483,1261.9140108811075,1919.7791752943222,2878.6118335240776,2291246.821568621,1768480370.9679596,1616.69782264297,808.348911321485,14.176066789716488,0.07464792113694708,0.2646798856616821,rRNA
NC_005042.1/358431-358547,116.99999999999996,84.84691659336778,3483.0,20.32433841556987,0.3333333333333335,2.198654150902253,315.3442563294915,316.70058197087303,40.09128654312799,62.64175163043394,84.84691659336778,103.90251820401039,3462.67566158443,100299.25862068965,41.260766573576454,20.630383286788227,2.695250054098219,0.3058855466170592,0.16767502920101116,rRNA
NC_005042.1/353311-354795,1485.0000000000002,970.1661052519007,565871.0,61.45604477013354,0.33333333333333326,8.329142849027237,14665.651093626906,14670.59151859225,498.3175883175384,625.8749201569804,970.1661052519007,1443.9510547587174,565809.5439552299,215226255.50539082,818.0761346017371,409.03806730086853,9.87585932230768,0.10531422535447307,0.25892466001130227,rRNA
NC_005042.1/353316-354793,1477.9999999999975,977.8360532388748,560786.0,49.99999999999989,0.3333333333333339,8.28074355849371,14567.36331667471,14572.29388487028,487.4439495957454,646.1546650839505,977.8360532388748,1441.150867941574,560736.0,212351749.06702775,794.9962028576235,397.49810142881176,9.856132149306315,0.10300366700992568,0.2571801379698722,rRNA
NC_005042.1/353316-354790,1474.9999999999993,969.113294135528,558799.0,36.042398106721784,0.3333333333333335,8.291082031648408,14531.860032356488,14536.78859279406,480.78996942350443,621.7381206539228,969.113294135528,1401.42101647599,558762.9576018932,211318222.5915875,779.6828958220672,389.8414479110336,9.852108496512878,0.10443674204225802,0.25611811310848953,rRNA
NC_005042.1/355460-358335,2875.999999999998,1917.1371329984256,2134134.0,77.58765890163883,0.33333333333333354,11.616730541066445,39768.37454561099,39775.290183354875,885.4973762016255,1148.604403958318,1917.1371329984256,2853.0654137114784,2134056.4123410983,1582073709.1700869,1704.4610097531604,852.2305048765802,13.827668479002439,0.07233357243971619,0.2686382876916781,rRNA
NC_005042.1/355462-358335,2873.999999999998,1887.5663992604918,2131452.0,34.306008698581834,0.33333333333333354,11.627352111195627,39732.35998528152,39739.27416961738,910.5161518960334,1170.8528823101797,1887.5663992604918,2825.8828160641883,2131417.6939913016,1579209911.5280194,1655.0299337540087,827.5149668770043,13.824759911371448,0.07448087159470931,0.2563899765642586,rRNA
NC_005042.1/355608-358430,2822.999999999996,1855.8295266697514,2046327.0,114.35363177078776,0.3333333333333338,11.489933519826083,38487.15094677703,38493.96946945375,930.2421626798666,1180.6155106976817,1855.8295266697514,2808.130495922849,2046212.6463682293,1481785685.5152373,1627.5149852251675,813.7574926125837,13.633422226984445,0.07538909346662644,0.26408732076773855,rRNA
NZ_CP072646.1/111049-111165,117.00000000000003,76.33787501531555,3507.0,6.550577078899714,0.33333333333333326,2.2519995463373736,318.5435606004303,319.91364675379253,41.92022215896571,50.96562121200544,76.33787501531555,117.87497808443916,3500.4494229211004,102344.74137931035,66.90935687243373,33.45467843621687,2.722594535046412,0.38295037176114455,0.2819874700519156,rRNA
NZ_CP072646.1/106357-107858,1501.9999999999964,982.9283482737778,579209.9999999998,80.7020517352279,0.33333333333333415,8.363709880705832,14927.771233509706,14932.743014241563,478.74715353170774,623.1748852115622,982.9283482737778,1439.0208417382983,579129.2979482645,222986813.92938024,815.845956526736,407.922978263368,9.938596027636313,0.10431664116630054,0.2617785938738604,rRNA
NZ_CP072646.1/106362-107856,1495.0,948.8312780770974,574357.0,66.02329458988777,0.3333333333333333,8.349047363451625,14836.370513033165,14841.335000544714,476.34679150735394,615.5137147355442,948.8312780770974,1508.419355277777,574290.9767054102,220265224.59839356,892.9056405422327,446.45282027111637,9.923993654202786,0.110438477141653,0.2810665652839816,rRNA
NZ_CP072646.1/106362-107853,1491.9999999999952,972.7107192751482,572378.0,74.52455719783534,0.33333333333333437,8.339032219952733,14798.905162207104,14803.86707522573,469.77075529857933,636.5850760152312,972.7107192751482,1496.939268108022,572303.4754428022,219154480.3809524,860.3541920927908,430.1770960463954,9.918837240085223,0.10526912802664391,0.27701380116089624,rRNA
NZ_CP072646.1/108120-111006,2886.999999999997,1880.5402307283875,2139561.0,93.45972147547069,0.3333333333333337,11.602988340408041,39793.153054262984,39800.04662781912,889.9423204370646,1207.2461045789232,1880.5402307283875,2846.8857113788395,2139467.5402785246,1584043711.5765765,1639.6396067999162,819.8198033999581,13.78356531148702,0.07587685508855062,0.2669335391332273,rRNA
