nameseq,maximum_ORF_length,minimum_ORF_length,std_ORF_length,average_ORF_length,cv_ORF_length,maximum_GC_content_ORF,minimum_GC_content_ORF,std_GC_content_ORF,average_GC_content_ORF,cv_GC_content_ORF,label
NZ_CP029463.1/454500-451631,126,6,26.994212342648563,35.25,0.765793257947477,59.25925925925925,22.22222222222222,8.391881887051108,43.490965018864294,0.19295690227639492,rRNA
NZ_CP029463.1/938515-935648,93,6,23.624249962006164,34.054054054054056,0.6937279750747841,59.25925925925925,22.22222222222222,8.334406611874313,43.6233931155896,0.19105360717334624,rRNA
NZ_CP029463.1/2900080-2902948,183,6,35.417307675489354,37.78378378378378,0.9373679427704622,60.0,22.22222222222222,8.502200377637156,43.78944889922594,0.19416093582733918,rRNA
NZ_CP029463.1/454498-451631,126,6,26.994212342648563,35.25,0.765793257947477,59.25925925925925,22.22222222222222,8.391881887051108,43.49096501886429,0.19295690227639495,rRNA
NZ_CP029463.1/938513-935648,93,6,23.624249962006168,34.054054054054056,0.6937279750747842,59.25925925925925,22.22222222222222,8.334406611874313,43.62339311558961,0.1910536071733462,rRNA
NZ_CP029463.1/454354-451490,120,6,25.950637671700232,34.6578947368421,0.7487655516511836,59.25925925925925,22.22222222222222,8.439870433865444,42.62740545646792,0.19799165216575126,rRNA
NZ_CP029463.1/2900225-2903090,183,6,34.549104381829636,37.37837837837838,0.9243072032738225,59.25925925925925,22.22222222222222,8.166235396037441,42.8467204564975,0.19059184248018848,rRNA
NZ_CP029463.1/938370-935507,120,6,25.950637671700225,34.6578947368421,0.7487655516511834,59.25925925925925,22.22222222222222,8.43987043386544,42.62740545646793,0.19799165216575113,rRNA
AL123456.3/1476900-1477012,30,30,0.0,30.0,0.0,53.333333333333336,53.333333333333336,0.0,53.333333333333336,0.0,rRNA
AL123456.3/1473670-1473825,114,114,0.0,114.0,0.0,59.64912280701754,59.64912280701754,0.0,59.64912280701754,0.0,rRNA
AL123456.3/1471849-1473380,291,21,70.5414394136965,80.53846153846153,0.8758726956810453,61.111111111111114,46.666666666666664,4.206985381866513,54.9194847451042,0.07660278317235204,rRNA
AL123456.3/1471854-1473378,291,21,70.5414394136965,80.53846153846153,0.8758726956810453,61.111111111111114,46.666666666666664,4.206985381866513,54.91948474510419,0.07660278317235206,rRNA
AL123456.3/1471854-1473375,291,21,70.5414394136965,80.53846153846153,0.8758726956810453,61.111111111111114,46.666666666666664,4.206985381866513,54.91948474510419,0.07660278317235206,rRNA
AL123456.3/1473656-1476795,165,6,46.45245264937964,56.25,0.8258213804334158,62.5,16.666666666666664,9.720075143657299,52.4418059577419,0.18534974084397146,rRNA
AL123456.3/1473658-1476795,165,6,46.45245264937964,56.25,0.8258213804334158,62.5,16.666666666666664,9.7200751436573,52.4418059577419,0.1853497408439715,rRNA
AL123456.3/1473819-1476784,165,6,41.377559135357416,47.76,0.8663643035041335,62.5,16.666666666666664,10.140208410161495,51.99672100825348,0.1950163051349321,rRNA
NC_005042.1/358431-358547,39,39,0.0,39.0,0.0,56.41025641025641,56.41025641025641,0.0,56.41025641025641,0.0,rRNA
NC_005042.1/353311-354795,294,21,64.62101386179228,66.3529411764706,0.97389825855538,58.620689655172406,38.095238095238095,4.737254815837567,51.752122960619985,0.09153740068677592,rRNA
NC_005042.1/353316-354793,294,21,64.62101386179229,66.3529411764706,0.9738982585553803,58.620689655172406,38.095238095238095,4.737254815837567,51.75212296061999,0.0915374006867759,rRNA
NC_005042.1/353316-354790,294,21,64.62101386179229,66.3529411764706,0.9738982585553803,58.620689655172406,38.095238095238095,4.737254815837567,51.75212296061999,0.0915374006867759,rRNA
NC_005042.1/355460-358335,117,9,28.675384594821033,46.6764705882353,0.6143434632790895,63.888888888888886,33.33333333333333,6.781793356967765,50.80117207539354,0.13349678914697027,rRNA
NC_005042.1/355462-358335,117,9,29.077837972535452,46.45454545454545,0.6259417176083952,63.888888888888886,33.33333333333333,6.864649310514706,50.713216571505335,0.13536213584156295,rRNA
NC_005042.1/355608-358430,117,9,29.214973017914975,44.71875,0.6533047774795802,63.888888888888886,33.33333333333333,7.030253385812238,50.46698607084636,0.1393040070976907,rRNA
NZ_CP072646.1/111049-111165,0,0,0,0,0,0,0,0,0,0,rRNA
NZ_CP072646.1/106357-107858,288,12,75.84183789307852,82.875,0.9151352988606759,62.96296296296296,42.857142857142854,5.273011813042223,52.91663142833029,0.0996475336904983,rRNA
NZ_CP072646.1/106362-107856,288,12,75.84183789307852,82.875,0.9151352988606759,62.96296296296296,42.857142857142854,5.273011813042223,52.9166314283303,0.09964753369049828,rRNA
NZ_CP072646.1/106362-107853,288,12,75.84183789307852,82.875,0.9151352988606759,62.96296296296296,42.857142857142854,5.273011813042223,52.9166314283303,0.09964753369049828,rRNA
NZ_CP072646.1/108120-111006,126,6,27.90137427422765,29.884615384615383,0.9336367196009252,60.0,16.666666666666664,10.117902602304978,47.07835682835682,0.2149162223140855,rRNA
NZ_CP072646.1/108121-111007,126,6,27.90137427422765,29.884615384615383,0.9336367196009252,60.0,16.666666666666664,10.117902602304978,47.07835682835683,0.21491622231408541,rRNA
NZ_CP072646.1/108263-110995,126,6,27.191163546269955,28.875,0.9416853176197387,60.0,16.666666666666664,10.241060076390426,46.705256934423595,0.21926996549380645,rRNA
CP025209.1/684213-684329,0,0,0,0,0,0,0,0,0,0,rRNA
CP025209.1/679099-680617,291,9,61.008695624707904,59.21052631578947,1.0303690816617335,62.96296296296296,33.33333333333333,6.4601265514715145,53.269990017819644,0.1212714053317919,rRNA
CP025209.1/2120249-2118807,228,9,57.70341059027621,83.0625,0.6946986978513313,64.44444444444444,33.33333333333333,6.531591042467334,53.304687149459326,0.12253314655339057,rRNA
CP025209.1/679104-680615,291,9,62.621659369759776,59.833333333333336,1.0466015493553165,62.96296296296296,33.33333333333333,6.597801181727352,53.10443390769851,0.12424200196155134,rRNA
CP025209.1/2120244-2118809,228,9,58.72512239237991,85.6,0.6860411494436905,64.44444444444444,33.33333333333333,6.642226929978822,53.59907370016402,0.12392428584000875,rRNA
CP025209.1/679104-680612,291,9,62.621659369759776,59.833333333333336,1.0466015493553165,62.96296296296296,33.33333333333333,6.597801181727352,53.10443390769851,0.12424200196155134,rRNA
CP025209.1/2120244-2118812,228,9,58.72512239237991,85.6,0.6860411494436905,64.44444444444444,33.33333333333333,6.642226929978822,53.59907370016402,0.12392428584000875,rRNA
CP025209.1/680981-684066,186,6,39.14439964629218,47.15384615384615,0.8301422437223464,63.63636363636363,33.33333333333333,7.95708112880965,50.103302297789774,0.15881350657321172,rRNA
CP025209.1/2118475-2115460,225,6,47.54106532842932,53.72727272727273,0.884859083947077,65.04065040650406,33.33333333333333,7.551634768759742,50.133724128998786,0.15062983849611244,rRNA
CP025209.1/680982-684067,186,6,39.14439964629217,47.15384615384615,0.8301422437223462,63.63636363636363,33.33333333333333,7.95708112880965,50.103302297789774,0.15881350657321172,rRNA
CP025209.1/2118474-2115459,225,6,47.54106532842931,53.72727272727273,0.8848590839470769,65.04065040650406,33.33333333333333,7.551634768759742,50.13372412899877,0.15062983849611247,rRNA
CP025209.1/681143-684122,186,6,39.85170469812977,47.31428571428572,0.842276367412163,63.63636363636363,33.33333333333333,8.15105176461588,50.439783599355366,0.16159965770987275,rRNA
CP025209.1/2118319-2115405,225,6,49.111898600808395,53.853658536585364,0.9119510156853008,65.04065040650406,33.33333333333333,7.737177321727436,49.9260482068607,0.15497275669946203,rRNA
NC_018014.1/929823-929939,0,0,0,0,0,0,0,0,0,0,rRNA
NC_018014.1/926706-926859,75,12,28.39013913315678,35.0,0.811146832375908,58.666666666666664,55.55555555555556,1.3946792876861274,57.518518518518526,0.024247482786558555,rRNA
NC_018014.1/924354-925855,291,12,69.80239967221758,87.0,0.8023264330139951,58.333333333333336,25.0,8.145469074648707,51.49393603612688,0.15818307361344539,rRNA
NC_018014.1/924359-925853,291,12,69.80239967221758,87.0,0.8023264330139951,58.333333333333336,25.0,8.145469074648707,51.49393603612688,0.15818307361344539,rRNA
NC_018014.1/924359-925850,291,12,69.80239967221758,87.0,0.8023264330139951,58.333333333333336,25.0,8.145469074648707,51.49393603612688,0.15818307361344539,rRNA
NC_018014.1/2076795-2079744,108,9,27.734159330147364,41.0625,0.6754133170203316,61.904761904761905,33.33333333333333,6.600250144521044,49.24210668560201,0.13403671347089022,rRNA
NC_018014.1/926693-929642,108,9,27.563831887164202,42.096774193548384,0.6547730180092646,61.904761904761905,33.33333333333333,6.648467196706496,49.39686998370387,0.13459288410176268,rRNA
NC_018014.1/2076796-2079745,108,9,27.734159330147364,41.0625,0.6754133170203316,61.904761904761905,33.33333333333333,6.600250144521043,49.24210668560202,0.13403671347089016,rRNA
NC_018014.1/926694-929643,108,9,27.563831887164206,42.096774193548384,0.6547730180092647,61.904761904761905,33.33333333333333,6.648467196706496,49.39686998370387,0.13459288410176268,rRNA
NC_018014.1/2076956-2079733,108,9,27.92299907873473,41.142857142857146,0.6786840053859136,61.904761904761905,33.33333333333333,6.422635522560755,48.29695233575903,0.13298221133935692,rRNA
NC_018014.1/926854-929631,108,9,27.728845790780557,42.333333333333336,0.6550121052940289,61.904761904761905,33.33333333333333,6.496766727403268,48.43963781321513,0.13412087746103757,rRNA
NZ_LT629973.1/908764-908649,33,33,0.0,33.0,0.0,60.60606060606061,60.60606060606061,0.0,60.60606060606061,0.0,rRNA
NZ_LT629973.1/913847-912334,366,6,87.07250480921059,86.4375,1.0073464041557263,60.0,33.33333333333333,9.814995740484132,49.62727701036236,0.19777421474151652,rRNA
NZ_LT629973.1/913842-912336,366,6,89.3420393767682,89.0,1.0038431390648113,60.0,33.33333333333333,10.115703640047874,49.463539922164294,0.204508283393504,rRNA
NZ_LT629973.1/913842-912339,366,6,89.3420393767682,89.0,1.0038431390648113,60.0,33.33333333333333,10.115703640047874,49.463539922164294,0.204508283393504,rRNA
NZ_LT629973.1/911757-908933,228,9,51.60042714583527,61.285714285714285,0.8419650117036058,63.49206349206349,22.22222222222222,8.516313977862836,48.4703972549811,0.17570134474166393,rRNA
NZ_LT629973.1/911756-908932,228,9,51.60042714583527,61.285714285714285,0.8419650117036058,63.49206349206349,22.22222222222222,8.516313977862836,48.47039725498111,0.17570134474166393,rRNA
NZ_LT629973.1/911595-908936,228,9,51.94084338045219,60.1764705882353,0.8631420698608868,63.49206349206349,22.22222222222222,8.525059014600918,48.232301392902414,0.1767499946800261,rRNA
NZ_CP073100.1/279304-279419,18,18,0.0,18.0,0.0,44.44444444444444,44.44444444444444,0.0,44.44444444444444,0.0,rRNA
NZ_CP073100.1/276248-276400,54,9,19.949937343260004,26.0,0.767305282433077,50.0,44.44444444444444,2.283116297395918,47.03703703703703,0.04853869293676361,rRNA
NZ_CP073100.1/274061-275598,156,6,46.83332147093562,61.8,0.7578207357756573,63.1578947368421,33.33333333333333,9.383420796979097,49.362120259129156,0.19009355245926057,rRNA
NZ_CP073100.1/4919751-4921284,144,6,46.49802497451491,61.07142857142857,0.7613711691733436,58.333333333333336,33.33333333333333,8.966804718021226,48.409830701898706,0.18522693816546512,rRNA
NZ_CP073100.1/274066-275596,156,6,46.83332147093563,61.8,0.7578207357756575,63.1578947368421,33.33333333333333,9.383420796979097,49.36212025912915,0.1900935524592606,rRNA
NZ_CP073100.1/4919756-4921282,144,6,46.49802497451491,61.07142857142857,0.7613711691733436,58.333333333333336,33.33333333333333,8.966804718021226,48.409830701898706,0.18522693816546512,rRNA
NZ_CP073100.1/274066-275593,156,6,46.83332147093563,61.8,0.7578207357756575,63.1578947368421,33.33333333333333,9.383420796979097,49.36212025912915,0.1900935524592606,rRNA
NZ_CP073100.1/4919756-4921279,144,6,46.49802497451491,61.07142857142857,0.7613711691733436,58.333333333333336,33.33333333333333,8.966804718021226,48.409830701898706,0.18522693816546512,rRNA
NZ_CP073100.1/276235-279060,252,6,56.97727617217235,49.7,1.1464240678505504,63.49206349206349,33.33333333333333,8.794042522368395,46.498256167141015,0.18912628660218214,rRNA
NZ_CP073100.1/4921918-4924740,252,6,47.501932526477276,44.4375,1.0689605069249457,63.49206349206349,33.33333333333333,8.403903205881313,46.3697339499385,0.1812368217370904,rRNA
NZ_CP073100.1/276236-279061,252,6,56.97727617217237,49.7,1.1464240678505506,63.49206349206349,33.33333333333333,8.794042522368395,46.49825616714103,0.1891262866021821,rRNA
NZ_CP073100.1/4921919-4924741,252,6,47.501932526477276,44.4375,1.0689605069249457,63.49206349206349,33.33333333333333,8.403903205881313,46.3697339499385,0.1812368217370904,rRNA
NZ_CP073100.1/4922082-4924728,252,6,49.09053976007791,46.3448275862069,1.059245277561205,63.49206349206349,33.33333333333333,8.794408325716041,46.30070259610073,0.1899411419829442,rRNA
NZ_CP073100.1/276399-279048,252,6,59.10630724005312,52.333333333333336,1.129419883567894,63.49206349206349,33.33333333333333,9.23650174356254,46.43839162604146,0.19889796825743092,rRNA
CP035288.1/813521-813635,87,66,10.5,76.5,0.13725490196078433,55.172413793103445,53.03030303030303,1.0710553814002068,54.10135841170324,0.019797199420569733,rRNA
CP035288.1/1020593-1022143,321,12,74.54398403329108,72.83333333333333,1.023487194965095,59.25925925925925,25.0,8.734053777619526,48.073956782846565,0.1816795280045672,rRNA
CP035288.1/808715-810265,321,12,74.54398403329108,72.83333333333333,1.023487194965095,60.0,25.0,8.9176044909482,48.25072445961424,0.18481804347647085,rRNA
CP035288.1/1020598-1022141,321,12,76.45434216567531,74.29411764705883,1.0290766562284088,59.25925925925925,25.0,8.752568086025773,47.59301306419047,0.18390447510059635,rRNA
CP035288.1/808720-810263,321,12,76.45434216567531,74.29411764705883,1.0290766562284088,60.0,25.0,8.956343871264506,47.78017883959154,0.18744893989059566,rRNA
CP035288.1/1020598-1022138,321,12,76.45434216567531,74.29411764705883,1.0290766562284088,59.25925925925925,25.0,8.752568086025773,47.59301306419047,0.18390447510059635,rRNA
CP035288.1/808720-810260,321,12,76.45434216567531,74.29411764705883,1.0290766562284088,60.0,25.0,8.956343871264506,47.78017883959154,0.18744893989059566,rRNA
CP035288.1/810527-813450,111,6,25.790185274822967,38.60526315789474,0.6680484256600359,60.0,33.33333333333333,8.07073626230878,46.86732556033005,0.17220390038940261,rRNA
CP035288.1/810529-813450,111,6,25.79018527482296,38.60526315789474,0.6680484256600357,60.0,33.33333333333333,8.07073626230878,46.86732556033007,0.17220390038940253,rRNA
CP035288.1/810692-813439,111,9,25.55143896256826,38.81818181818182,0.6582337906048029,60.0,33.33333333333333,7.84333683094502,47.61976358948595,0.16470759700866647,rRNA
NC_007795.1/492125-492239,66,27,19.5,46.5,0.41935483870967744,48.484848484848484,48.148148148148145,0.16835016835016958,48.31649831649831,0.003484320557491315,rRNA
NC_007795.1/453734-453847,60,60,0.0,60.0,0.0,48.333333333333336,48.333333333333336,0.0,48.333333333333336,0.0,rRNA
NC_007795.1/495030-495184,54,6,20.83266665599966,25.0,0.8333066662399864,53.333333333333336,33.33333333333333,8.172429216511294,43.08641975308641,0.1896752912714656,rRNA
NC_007795.1/1906484-1904933,297,6,67.84397950854266,60.833333333333336,1.1152434987705642,58.333333333333336,25.0,8.88800048939408,46.72641724185892,0.1902136096458931,rRNA
NC_007795.1/493100-494651,297,6,69.6219952473514,64.33333333333333,1.0822071800106436,58.333333333333336,25.0,8.885434789334242,46.673292345618485,0.190375144815949,rRNA
NC_007795.1/2127953-2126402,297,6,68.76528789981613,61.578947368421055,1.1167012564927405,58.333333333333336,16.666666666666664,10.940329455243507,45.0939962572526,0.24261166370864595,rRNA
NC_007795.1/448820-450372,297,6,69.6219952473514,64.33333333333333,1.0822071800106436,58.333333333333336,25.0,8.885434789334242,46.673292345618485,0.190375144815949,rRNA
NC_007795.1/2244355-2242802,246,6,61.78389757857625,62.5,0.9885423612572201,58.333333333333336,25.0,8.90111030562236,46.70599380873708,0.1905774736765642,rRNA
NC_007795.1/1906479-1904935,297,6,69.73737188955634,61.588235294117645,1.1323164490185844,58.333333333333336,25.0,8.831441513789045,46.16620649138004,0.19129666881852236,rRNA
NC_007795.1/493105-494649,297,6,71.524380628017,65.29411764705883,1.0954184420507107,58.333333333333336,25.0,8.825127540776649,46.109956601243105,0.19139310013010782,rRNA
NC_007795.1/448825-450370,297,6,71.524380628017,65.29411764705883,1.0954184420507107,58.333333333333336,25.0,8.825127540776649,46.109956601243105,0.19139310013010782,rRNA
NC_007795.1/2127948-2126404,297,6,70.57305119913376,62.333333333333336,1.1321879871518785,58.333333333333336,16.666666666666664,10.910633697248647,44.47421827154441,0.24532491230384396,rRNA
NC_007795.1/2244350-2242804,246,6,63.47203291165107,63.35294117647059,1.0018798138329323,58.333333333333336,25.0,8.844039498603175,46.144581679839256,0.19165932763168098,rRNA
NC_007795.1/1906479-1904938,297,6,69.73737188955634,61.588235294117645,1.1323164490185844,58.333333333333336,25.0,8.831441513789045,46.16620649138004,0.19129666881852236,rRNA
NC_007795.1/493105-494646,297,6,71.524380628017,65.29411764705883,1.0954184420507107,58.333333333333336,25.0,8.825127540776649,46.109956601243105,0.19139310013010782,rRNA
NC_007795.1/448825-450367,297,6,71.524380628017,65.29411764705883,1.0954184420507107,58.333333333333336,25.0,8.825127540776649,46.109956601243105,0.19139310013010782,rRNA
NC_007795.1/2127948-2126407,297,6,70.57305119913376,62.333333333333336,1.1321879871518785,58.333333333333336,16.666666666666664,10.910633697248647,44.47421827154441,0.24532491230384396,rRNA
NC_007795.1/2244350-2242807,246,6,63.47203291165107,63.35294117647059,1.0018798138329323,58.333333333333336,25.0,8.844039498603175,46.144581679839256,0.19165932763168098,rRNA
NC_007795.1/2125855-2122931,111,6,25.264638114530193,36.473684210526315,0.6926812758673502,60.0,27.77777777777778,8.26254305228821,45.90834562534858,0.17997910706078668,rRNA
NC_007795.1/495016-497940,114,6,27.604949574256242,37.578947368421055,0.734585492872365,60.0,30.0,7.736617731774826,46.375266481633254,0.1668263779107099,rRNA
NC_007795.1/1904459-1901536,111,6,24.739641498935367,35.05263157894737,0.7057855682879458,60.0,27.77777777777778,8.252909063279917,45.944895332950914,0.1796262458206335,rRNA
NC_007795.1/450737-453661,111,6,24.739641498935363,35.05263157894737,0.7057855682879458,60.0,27.77777777777778,8.252909063279917,45.944895332950914,0.1796262458206335,rRNA
NC_007795.1/2125853-2122931,111,6,25.264638114530193,36.473684210526315,0.6926812758673502,60.0,27.77777777777778,8.26254305228821,45.90834562534857,0.1799791070607867,rRNA
NC_007795.1/495018-497940,114,6,27.604949574256242,37.578947368421055,0.734585492872365,60.0,30.0,7.736617731774826,46.37526648163326,0.16682637791070987,rRNA
NC_007795.1/450739-453661,111,6,24.739641498935367,35.05263157894737,0.7057855682879458,60.0,27.77777777777778,8.252909063279917,45.944895332950914,0.1796262458206335,rRNA
NC_007795.1/1904457-1901536,111,6,24.739641498935367,35.05263157894737,0.7057855682879458,60.0,27.77777777777778,8.252909063279917,45.944895332950914,0.1796262458206335,rRNA
